Tahun;Kode_BLU;Nama_BLU;Pendapatan_akhir;Pendapatan_tengah;Subrumpun;Wilayah;Inflasi_maret;PDRB;Pertumbuhan_ekonomi;Kebijakan_fiskal;BI_Rate;Suku_Bunga;Tingkat_Kemiskinan;Tingkat_Pengangguran
2018;307314;UIN ALAUDDIN MAKASSAR;89209744242;36542099617;PTKIN;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;344576;RUMKITAL DR RAMELAN;31798966648;0;RS TNI;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;344809;RSPAU DR. S. HARDJOLUKITO;50943828962;0;RS TNI;Di Yogyakarta;2.69;1.30E+14;6.2;2;14481;4.25;12.13;3.06
2018;400996;POLITEKNIK MANUFAKTUR BANDUNG;9808363335;0;Vokasi;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;411956;BALAI BESAR INSEMINASI BUATAN  SINGOSARI;27798631230;9846914014;Balai Besar;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;412596;PUSAT PENELITIAN DAN PENGEMBANGAN TEKNOLOGI MINERAL DAN BATUBARA;11536384044;2416313895;Balai Besar;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;412600;PUSAT PENELITIAN DAN PENGEMBANGAN TEKNOLOGI MINYAK DAN GAS BUMI LEMIGAS JAKARTA;85862948049;30002898661;Balai Besar;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;412616;PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA MINYAK DAN GAS BUMI;54788255218;30119797741;Vokasi;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;413962;BANDAR UDARA KALIMARAU DI TANJUNG REDEB;10987289484;4461064793;Bandara;Kalimantan Timur;0.05;1.56E+14;1.95;2;14481;4.25;6.03;6.79
2018;414298;POLITEKNIK KESELAMATAN TRANSPORTASI JALAN;27642860668;2697638593;Vokasi;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;414302;SEKOLAH TINGGI ILMU PELAYARAN;83305667247;31528554037;Vokasi;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;414324;BALAI BESAR PENDIDIKAN PENYEGARAN DAN PENINGKATAN ILMU PELAYARAN (BP3IP);79026765549;30103718420;Vokasi;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;414330;POLITEKNIK ILMU PELAYARAN SEMARANG;1.07065E+11;37624802601;Vokasi;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;414349;Balai Pendidikan dan Pelatihan Transportasi Laut (BP2TL) Jakarta;31806663844;11098595424;Vokasi;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;414355;POLITEKNIK TRANSPORTASI DARAT INDONESIA - STTD;55192937040;6511938630;Vokasi;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;414361;POLITEKNIK PELAYARAN BAROMBONG;1.03744E+11;15691835109;Vokasi;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;415381;BALAI BESAR KESEHATAN PARU MASYARAKAT BANDUNG;9075654103;4607537597;Balai Kesehatan;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;415397;RUMAH SAKIT UMUM PUSAT SURAKARTA;9024927233;4590129027;RS Kemenkes;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;415401;BALAI BESAR KESEHATAN PARU MASYARAKAT SULAWESI SELATAN;9826210509;4240731331;Balai Kesehatan;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;415423;RUMAH SAKIT UMUM DR CIPTO MANGUN KUSUMO JAKARTA;1.51272E+12;7.68637E+11;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;415432;RUMAH SAKIT FATMAWATI JAKARTA;4.83267E+11;2.33078E+11;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;415448;RUMAH SAKIT UMUM PERSAHABATAN;4.30753E+11;2.17735E+11;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;415454;RUMAH SAKIT JIWA DR. SOEHARTO HEERDJAN JAKARTA;41936272411;18203360650;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;415460;BALAI BESAR LABORATORIUM KESEHATAN JAKARTA;9676152475;3652147657;Balai Kesehatan;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;415479;RUMAH SAKIT UMUM DR HASAN SADIKIN BANDUNG;7.323E+11;3.44072E+11;RS Kemenkes;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;415485;RUMAH SAKIT PARU DR. H.A. ROTINSULU BANDUNG;49754509335;23373418156;RS Kemenkes;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;415491;RUMAH SAKIT MATA CICENDO BANDUNG;1.66576E+11;87116174339;RS Kemenkes;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;415505;RUMAH SAKIT DR. MARZUKI MAHDI BOGOR;96956653951;47681912558;RS Kemenkes;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;415511;RUMAH SAKIT PARU DR.M.GOENAWAN PARTOWIDIGDO CISARUA;59679111364;29672595806;RS Kemenkes;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;415520;RUMAH SAKIT UMUM PUSAT DR. SITANALA TANGERANG;25813024840;3735472015;RS Kemenkes;Banten;1.92;1.52E+14;5.59;2;14481;4.25;5.24;7.5
2018;415536;RSU DR KARIADI SEMARANG;1.08145E+12;5.8936E+11;RS Kemenkes;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;415542;RS JIWA PROF. DR. SOEROYO MAGELANG;73859501914;34748129911;RS Kemenkes;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;415551;RS PARU DR. ARIO WIRAWAN SALATIGA;40372947344;18966472479;RS Kemenkes;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;415567;RS ORTHOPAEDI PROF. DR.R. SOEHARSO SURAKARTA;1.61471E+11;93899835681;RS Kemenkes;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;415573;RSU PUSAT DR. SOERADJI TIRTONEGORO;2.08342E+11;1.09408E+11;RS Kemenkes;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;415582;RUMAH SAKIT UMUM DR SARDJITO YOGYAKARTA;7.3968E+11;3.24174E+11;RS Kemenkes;Di Yogyakarta;2.69;1.30E+14;6.2;2;14481;4.25;12.13;3.06
2018;415598;RUMAH SAKIT JIWA DR. RADJIMAN WEDIODININGRAT LAWANG;60384971285;25653008526;RS Kemenkes;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;415602;BALAI BESAR LABORATORIUM KESEHATAN SURABAYA;16743072680;8836656480;Balai Kesehatan;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;415655;BALAI BESAR LABORATORIUM KESEHATAN MAKASSAR;7322170796;3436837820;Balai Kesehatan;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;415661;RUMAH SAKIT UMUM SANGLAH DENPASAR;6.09856E+11;3.12036E+11;RS Kemenkes;Bali;3.45;2.34E+14;6.33;2;14481;4.25;4.01;1.37
2018;415670;RUMAH SAKIT KETERGANTUNGAN OBAT JAKARTA;20524692180;8940085000;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;415706;RUMAH SAKIT PENYAKIT INFEKSI PROF.DR.SULIANTI SAROSO JAKARTA;38849780427;10941736443;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;418378;RSPAD GATOT SUBROTO;1.01702E+12;4.58852E+11;RS TNI;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;418383;RUMKIT TK.II DUSTIRA KESDAM III/SLW;76109402962;0;RS TNI;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;418384;RUMKIT TK.III CIREMAI KESDAM III/SLW;27539419015;0;RS TNI;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;418389;RUMKIT TK.II SOEPRAOEN KESDAM V/BRW;23848635676;0;RS TNI;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;418391;RUMKIT TK.II PELAMONIA DAM XIV/HASANUDDIN;33335711981;0;RS TNI;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;423501;UIN SYARIF HIDAYATULLAH JAKARTA;2.43286E+11;1.16219E+11;PTKIN;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;423523;UNIVERSITAS ISLAM NEGERI SUNAN GUNUNG JATI BANDUNG;1.19761E+11;47049840455;PTKIN;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;423548;UIN SULTAN MAULANA HASANUDDIN BANTEN;38632400493;18229363368;PTKIN;Banten;1.92;1.52E+14;5.59;2;14481;4.25;5.24;7.5
2018;423611;UNIVERSITAS ISLAM NEGERI WALISONGO SEMARANG;76900297423;34879694148;PTKIN;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;423755;UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA YOGYAKARTA;1.19465E+11;48923741527;PTKIN;Di Yogyakarta;2.69;1.30E+14;6.2;2;14481;4.25;12.13;3.06
2018;423770;UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA;94246337007;40384115640;PTKIN;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;423812;UNIVERSITAS ISLAM NEGERI (UIN) MAULANA MALIK IBRAHIM MALANG;1.35462E+11;56741139143;PTKIN;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;423925;Universitas Islam Negeri Ar Raniry Darussalam Banda Aceh;79040575288;34213448479;PTKIN;Aceh;3.94;1.50E+14;2.74;2;14481;4.25;15.97;6.36
2018;424188;UIN SULTAN THAHA SAIFUDDIN JAMBI;42799759343;19635005348;PTKIN;Jambi;4.17;5.14E+13;4.69;2;14481;4.25;7.92;3.56
2018;439039;BADAN PENGELOLA DANA LINGKUNGAN HIDUP (BPDLH);1.44363E+11;40723229410;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;440781;PUSAT INVESTASI PEMERINTAH;99350801752;42020267759;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;446135;LEMBAGA PENGELOLA DANA BERGULIR KOPERASI DAN USAHA MIKRO KECIL DAN MENENGAH (LPDB-KUMKM);2.46474E+11;96968525133;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;446141;LEMBAGA LAYANAN PEMASARAN KOPERASI DAN USAHA KECIL DAN MENENGAH (LLP-KUKM);24318959808;4123606908;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;449731;POLITEKNIK PELAYARAN MALAHAYATI;24169800087;4808290232;Vokasi;Aceh;3.94;1.50E+14;2.74;2;14481;4.25;15.97;6.36
2018;477120;POLITEKNIK ENERGI DAN MINERAL AKAMIGAS;45561190731;18761251000;Vokasi;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;477198;Politeknik Keuangan Negara STAN;43909004010;416200000;Vokasi;Banten;1.92;1.52E+14;5.59;2;14481;4.25;5.24;7.5
2018;499672;PUSAT PENGELOLAAN KOMPLEK GELANGGANG OLAH RAGA BUNG KARNO (BLU);2.21784E+11;1.20809E+11;KAWASAN;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;499681;PUSAT PENGELOLAAN KOMPLEK KEMAYORAN (BLU);1.39686E+11;68939674186;KAWASAN;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;499682;BADAN LAYANAN UMUM (BLU) BIDANG PENDANAAN SEKRETARIAT BADAN PENGATUR JALAN TOL (BPJT);2.86751E+11;37714370344;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;499962;UPT LEMBAGA PENGELOLA DANA DAN USAHA KEOLAHRAGAAN;1.11271E+12;0;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;520611;RUMAH SAKIT ANAK DAN BUNDA HARAPAN KITA;2.22728E+11;87705467477;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;520628;RUMAH SAKIT JANTUNG HARAPAN KITA JAKARTA;7.62093E+11;3.77687E+11;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;526181;POLITEKNIK PENERBANGAN SURABAYA;33209052884;17184574120;Vokasi;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;526217;POLITEKNIK PENERBANGAN MAKASSAR;31145747471;9016981157;Vokasi;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;526222;POLITEKNIK PERKERETAAPIAN INDONESIA MADIUN;32368639466;9801773646;Vokasi;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;531954;POLITEKNIK PELAYARAN SURABAYA;81551252983;31587494790;Vokasi;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;538815;RUMAH SAKIT UMUM PUSAT PROF.DR.R.D. KANDOU MANADO;4.80424E+11;2.12298E+11;RS Kemenkes;Sulawesi Utara;0.13;2.04E+13;5.77;2;14481;4.25;7.8;5.86
2018;538857;RUMAH SAKIT MATA MAKASSAR;53232509431;29614175491;Balai Kesehatan;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;548886;RUMAH SAKIT UMUM DR WAHIDIN SUDIRO-HUSODO MAKASSAR;4.06698E+11;2.49167E+11;RS Kemenkes;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;548890;RUMAH SAKIT KANKER DHARMAIS JAKARTA;4.44925E+11;2.7175E+11;RS Kemenkes;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;548929;PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA GEOLOGI MINERAL DAN BATUBARA;24646542859;8283445961;Vokasi;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;559662;BADAN LAYANAN UMUM BALAI KESEHATAN PENERBANGAN;37481742255;16360249968;Balai Kesehatan;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;559683;BADAN LAYANAN UMUM BALAI BESAR KALIBRASI FASILITAS PENERBANGAN;1.0199E+11;32239246961;Balai Besar;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;579191;PUSAT PENELITIAN DAN PENGEMBANGAN GEOLOGI KELAUTAN;19210904130;0;Balai Besar;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;579331;POLITEKNIK AKA BOGOR;11519681659;6389278174;Vokasi;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;604445;LEMBAGA MANAJEMEN ASET NEGARA;2.76763E+12;1.05156E+12;BARANG JASA LAINNYA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;632153;POLITEKNIK KESEHATAN BENGKULU;23696773393;12338077107;Vokasi;Bengkulu;2.47;6.64E+13;4.99;2;14481;4.25;15.43;3.51
2018;632200;POLITEKNIK KESEHATAN JAKARTA II;27469049305;13578965147;Vokasi;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;632217;POLITEKNIK KESEHATAN JAKARTA III;27555412115;13079297262;Vokasi;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;632221;POLITEKNIK KESEHATAN BANDUNG;38992561695;17579707950;Vokasi;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;632242;POLITEKNIK KESEHATAN SEMARANG;96068992861;38054076776;Vokasi;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;632259;POLITEKNIK KESEHATAN SURAKARTA;57634714161;31347085609;Vokasi;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;632263;POLITEKNIK KESEHATAN JOGYAKARTA;26992496899;11082637517;Vokasi;Di Yogyakarta;2.69;1.30E+14;6.2;2;14481;4.25;12.13;3.06
2018;632291;POLITEKNIK KESEHATAN PONTIANAK;30382727189;12532291045;Vokasi;Kalimantan Barat;0.26;4.65E+13;5.33;2;14481;4.25;7.77;4.18
2018;632348;POLITEKNIK KESEHATAN MAKASSAR;27878541115;13746912287;Vokasi;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;634099;PUSAT PENELITIAN DAN PENGEMBANGAN TEKNOLOGI KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI;20804512122;0;Balai Besar;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;634111;PUSAT PENGEMBANGAN SUMBER DAYA MANUSIA KETENAGALISTRIKAN ENERGI BARU TERBARUKAN DAN KONSERVASI ENERGI;9023803299;2139703500;Vokasi;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;637567;POLITEKNIK KESEHATAN MALANG;52577300005;27841037493;Vokasi;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;637588;POLITEKNIK KESEHATAN SURABAYA;41589097464;15617415685;Vokasi;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;638041;BADAN AKSESIBILITAS TELEKOMUNIKASI DAN INFORMASI (BAKTI);3.72118E+12;3.68E+11;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;641952;RUMKIT BHAYANGKARA LEMDIKLAT POLRI;27735286451;0;RS Polri;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;642158;RUMKIT BHAYANGKARA BRIMOB KELAPA DUA;40245693590;21649283440;RS Polri;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;642818;RUMKIT BHAYANGKARA BANDUNG;62107007895;31251966259;RS Polri;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;644044;RUMKIT BHAYANGKARA KEDIRI;1.31847E+11;62815229212;RS Polri;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;644113;RUMKIT BHAYANGKARA WAHYU TUTUKO BOJONEGORO;18784260758;7775308118;RS Polri;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;644223;RUMKIT BHAYANGKARA BONDOWOSO;38865581925;20384709441;RS Polri;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;646307;RUMKIT BHAYANGKARA MAKASAR;1.05697E+11;42223377386;RS Polri;Sulawesi Selatan;-0.06;1.16E+14;7.35;2;14481;4.25;9.06;5.34
2018;648261;RUMKIT BHAYANGKARA PUSAT PUSDOKKES POLRI;5.40284E+11;2.42762E+11;RS Polri;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;649910;POLITEKNIK TRANSPORTASI DARAT BALI;7195388000;979091000;Vokasi;Bali;3.45;2.34E+14;6.33;2;14481;4.25;4.01;1.37
2018;649911;BALAI PENDIDIKAN DAN PELATIHAN PENERBANGAN (BP3) CURUG;9446577797;998880386;Vokasi;Banten;1.92;1.52E+14;5.59;2;14481;4.25;5.24;7.5
2018;650447;RUMKIT BHAYANGKARA PUSDIKSABHARA LEMDIKLAT POLRI;38240018518;15907274612;RS Polri;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;650456;RUMKIT BHAYANGKARA SETUKPA LEMDIKLAT POLRI;35409267565;15211240667;RS Polri;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;650772;RUMKIT BHAYANGKARA JAMBI;39636966729;18157668908;RS Polri;Jambi;4.17;5.14E+13;4.69;2;14481;4.25;7.92;3.56
2018;651032;RUMKIT BHAYANGKARA SEMARANG;27060989792;11194347355;RS Polri;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;651135;RUMKIT BHAYANGKARA SURABAYA;1.22462E+11;88823447109;RS Polri;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;651203;RUMKIT BHAYANGKARA DENPASAR;13820584643;6135351731;RS Polri;Bali;3.45;2.34E+14;6.33;2;14481;4.25;4.01;1.37
2018;651529;RUMKIT BHAYANGKARA BALIKPAPAN;24605244787;12305901093;RS Polri;Kalimantan Timur;0.05;1.56E+14;1.95;2;14481;4.25;6.03;6.79
2018;654603;POLITEKNIK PELAYARAN BANTEN;43366315676;13429533366;Vokasi;Banten;1.92;1.52E+14;5.59;2;14481;4.25;5.24;7.5
2018;660056;LEMBAGA PENGELOLA MODAL USAHA KELAUTAN DAN PERIKANAN;37506433167;0;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;667875;PUSAT PELAYANAN TEKNOLOGI;1.18517E+11;18425215544;Balai Besar;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;668309;PUSAT PERAGAAN IPTEK;4842908500;1960300500;Balai Besar;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;677507;UNIVERSITAS NEGERI SEMARANG;3.77209E+11;1.78E+11;PTN;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;677508;UNIVERSITAS SEBELAS MARET;5.38426E+11;2.09E+11;PTN;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;677509;UNIVERSITAS NEGERI YOGYAKARTA;2.50863E+11;1.19E+11;PTN;Di Yogyakarta;2.69;1.30E+14;6.2;2;14481;4.25;12.13;3.06
2018;677511;UNIVERSITAS NEGERI SURABAYA;2.73375E+11;1.13E+11;PTN;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;677512;UNIVERSITAS BRAWIJAYA;9.90883E+11;3.94E+11;PTN;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;677517;UNIVERSITAS TANJUNGPURA;4.13537E+11;1.92E+11;PTN;Kalimantan Barat;0.26;4.65E+13;5.33;2;14481;4.25;7.77;4.18
2018;677519;UNIVERSITAS SAM RATULANGI;2.14198E+11;97729959587;PTN;Sulawesi Utara;0.13;2.04E+13;5.77;2;14481;4.25;7.8;5.86
2018;677521;UNIVERSITAS NEGERI GORONTALO;1.1201E+11;43790802203;PTN;Gorontalo;1.88;9.22E+12;7.45;2;14481;4.25;17.14;3.62
2018;677526;UNIVERSITAS UDAYANA;4.07167E+11;1.68E+11;PTN;Bali;3.45;2.34E+14;6.33;2;14481;4.25;4.01;1.37
2018;677529;UNIVERSITAS BENGKULU;1.55756E+11;65986868255;PTN;Bengkulu;2.47;6.64E+13;4.99;2;14481;4.25;15.43;3.51
2018;677530;UNIVERSITAS PENDIDIKAN GANESHA;82097332488;34563482762;PTN;Bali;3.45;2.34E+14;6.33;2;14481;4.25;4.01;1.37
2018;677531;UNIVERSITAS TERBUKA;1.0905E+12;5.14E+11;PTN;Banten;1.92;1.52E+14;5.59;2;14481;4.25;5.24;7.5
2018;677557;UNIVERSITAS NEGERI JAKARTA;4.15846E+11;1.72E+11;PTN;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
2018;677558;UNIVERSITAS JENDERAL SUDIRMAN;2.45821E+11;82564106451;PTN;Jawa Tengah;2.82;1.27E+15;3.06;2;14481;4.25;11.32;4.47
2018;677563;UNIVERSITAS NEGERI MALANG;5.45693E+11;2.04279E+11;PTN;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;677565;UNIVERSITAS JAMBI;1.86106E+11;1.37E+11;PTN;Jambi;4.17;5.14E+13;4.69;2;14481;4.25;7.92;3.56
2018;677567;UNIVERSITAS MULAWARMAN;2.09284E+11;66367916958;PTN;Kalimantan Timur;0.05;1.56E+14;1.95;2;14481;4.25;6.03;6.79
2018;677570;UNIVERSITAS SYIAH KUALA;2.07303E+11;0;PTN;Aceh;3.94;1.50E+14;2.74;2;14481;4.25;15.97;6.36
2018;677573;UNIVERSITAS SULTAN AGENG TIRTAYASA;1.57709E+11;66575257630;PTN;Banten;1.92;1.52E+14;5.59;2;14481;4.25;5.24;7.5
2018;677606;POLITEKNIK NEGERI MALANG;1.29211E+11;2.04E+11;Vokasi;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;679457;RUMKIT BHAYANGKARA BENGKULU;33457550732;17407991246;RS Polri;Bengkulu;2.47;6.64E+13;4.99;2;14481;4.25;15.43;3.51
2018;679571;RUMKIT BHAYANGKARA INDRAMAYU;32211060404;16097547657;RS Polri;Jawa Barat;3.91;4.89E+14;3.59;2;14481;4.25;7.45;8.22
2018;679614;RUMKIT BHAYANGKARA NGANJUK;40751695352;17873229673;RS Polri;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;679621;RUMKIT BHAYANGKARA TULUNGAGUNG;40694921333;20039196521;RS Polri;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;679635;RUMKIT BHAYANGKARA LUMAJANG;39336375417;19152834354;RS Polri;Jawa Timur;3.16;5.21E+14;5.56;2;14481;4.25;10.98;3.91
2018;679986;RUMKIT BHAYANGKARA YOGYAKARTA;20354802664;0;RS Polri;Di Yogyakarta;2.69;1.30E+14;6.2;2;14481;4.25;12.13;3.06
2018;683499;BADAN PENGUSAHAAN KAWASAN PERDAGANGAN BEBAS DAN PELABUHAN BEBAS SABANG;2423025780;149377651;KAWASAN;Aceh;3.94;1.50E+14;2.74;2;14481;4.25;15.97;6.36
2018;691117;LEMBAGA PENGELOLA DANA PENDIDIKAN;2.0647E+12;8.85212E+11;PENGELOLA DANA;Dki Jakarta;0.59;6.54E+14;6.1;2;14481;4.25;3.57;5.34
